Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
SunRegen,https://www.crunchbase.com/organization/sunregen,Biotechnology,"Allschwil, Basel-Landschaft, Switzerland",SunRegen is a biopharmaceutical company with a mission to develop drugs to treat neurodegenerative diseases.,"190,913",,Active,2017-01-01,year,,,,,For Profit,http://www.sunregen.ch/,"SunRegen is a biopharmaceutical company with a mission to develop drugs to treat neurodegenerative diseases. They focus on innovative treatments for patients suffering from neurological, neuromuscular and ophthalmic diseases. Their first product candidates in development target primary optical atrophy. They are further evaluating them for use in serious neurological / neuromuscular diseases such as ALS, Huntington's, Alzheimer’s and Parkinson’s disease. Their team is composed of passionate and innovative founders and experts who have solid track records in drug development and clinical research in multinational pharmaceutical companies or management experience in international technology enterprises. Their determination in bringing life-changing treatments to patients encompasses everything they do.",Early Stage Venture,71429,EUR,83347
CellSpring,https://www.crunchbase.com/organization/cellspring,Biotechnology,"Zürich, Zurich, Switzerland",The Next Level in 3D Cell Culture.,"191,901",Less than $1M,Active,2015-01-01,year,,,,,For Profit,http://cellspring.co,"CellSpring, based in Zurich, Switzerland, is a biotech company dedicated to bringing fundamental improvements to cell-based in vitro studies.  The company’s core technology, the 3D Bloom platform, enables creation of biomimetic microtissues independent of cell type in a matter of minutes.  3D Bloom improves upon existing 3D cell culture technologies with regard to speed of fabrication, reliability, versatility, and ease of use.",Seed,210000,CHF,219811
Enzyvant Sciences,https://www.crunchbase.com/organization/enzyvant-sciences,"Biopharma, Biotechnology, Health Care, Medical","Basel, Basel-Stadt, Switzerland",Enzyvant Sciences is a biotechnology company which focuses on developing treatments for rare diseases.,"192,064",Less than $1M,Active,2016-01-01,year,2021-05-03,day,,,For Profit,http://www.enzyvant.com/,Enzyvant Sciences is a biotechnology company which focuses on developing treatments for rare diseases.,M&A,,,
HBM Partners,https://www.crunchbase.com/organization/hbm-partners,"Biotechnology, Financial Services, Life Science, Venture Capital","Zug, Zug, Switzerland",HBM Partners was founded in 2001 with the goal to invest in private and public emerging biopharma and other healthcare-related companies.,"193,112",,Active,2001-01-01,year,,,,,For Profit,http://www.hbmpartners.com,"HBM Partners focuses on venture, growth and buy-out financings of private companies as well as investments in public companies.The HBM funds invest in entrepreneurial biopharma and other healthcare-related companies in Europe, North America, India and other Emerging Markets. Their team supports the growth of the portfolio companies through all stages of development, focusing on adding value by leveraging its experience and HBM's world-wide network in the industry. Investments usually range between $5 million to $50 million.",,,,
Nuomedis,https://www.crunchbase.com/organization/nuomedis,"Biotechnology, Medical","Liestal, Basel-Landschaft, Switzerland",Nuomedis is analyzing the nano-mechanical fingerprint of breast cancer cells by a technology called ARTIDIS.,"193,135",,Closed,2014-01-01,year,,,,none,For Profit,http://www.nuomedis.com,"Nuomedis AG is a joint-stock company under swiss law registered in Liestal Switzerland. It was founded on 4th of July 2014 by Dr. Marko Loparic and Nanosurf AG in order to focus on the development of a clinical grade device to measure the stiffness of diseased tissue and exploit the new nanomechanical cancer diagnostics applications. The mission of Nuomedis is to empower physicians around the world with the possibilities of nanomechanical tissue diagnostics and prognostics. Nuomedis develops the first clinical grade instrument which measures the nanomechanical fingerprint of cancer. Individual cancer signatures will enhance the spectrum of cancer diagnosis and prognosis, thus lead to better adjusted treatment options for patients.",,2700000,CHF,2692426
Combioxin S.A.,https://www.crunchbase.com/organization/combioxin-s-a,"Biotechnology, Health Care","Geneva, Geneve, Switzerland",Combioxin S.A. is clinical-stage biotech company,"195,950",,Active,2015-01-01,year,,,,,For Profit,http://combioxin.com/,Combioxin SA is clinical-stage biotech company developing innovative anti-virulence drugs to treat severe bacterial infections and combat antibiotics resistance.,,100000,CHF,101032
NanoLockin,https://www.crunchbase.com/organization/nanolockin,"Analytics, Biotechnology, Information Technology","Fribourg, Fribourg, Switzerland",NanoLockin is developing the new benchmark technology for the detection and analysis of nanoparticles.,"196,865",,Active,2018-01-01,year,,,,,For Profit,https://www.nanolockin.com/,NanoLockin is developing the new benchmark technology for the detection and analysis of nanoparticles.,Seed,160000,CHF,169671
Wyss Center,https://www.crunchbase.com/organization/epios,"Biotechnology, Product Research, Therapeutics","Geneva, Geneve, Switzerland","Wyss Center is a research and development center that focuses on neurobiology, data analysis, and clinical and regulatory affairs.","204,515",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://wysscenter.ch/advances/epios-brain-monitoring,"Epios personalized and precision management of brain disorders using daily life monitoring and therapeutics. The Epios system comprises a series of thin leads incorporating sensing electrodes and a miniature implant, inserted beneath the skin. The neural signals are wirelessly transmitted to an external receiver held in place on the skin directly over the implant with a magnet, and from there are conveyed to a wearable data processor and are finally securely stored in the Epios Cloud.",,,USD,
Alibion,https://www.crunchbase.com/organization/alibion,Biotechnology,"Allschwil, Basel-Landschaft, Switzerland",Alibion developed the drug potentially capable of reversing inflammation and bone erosion in a very well defined population of patients.,"205,569",Less than $1M,Active,2018-01-01,year,,,,,For Profit,https://www.alibion.com/,"Alibion was born to bring new drug discoveries out of academic labs and closer to patients. Hundreds of new therapies are developed each year by academic groups. Many of these new therapies will, regrettably, never start preclinical and clinical testing due a lack of sufficient early stage development partners. This creates an immense need and a great opportunity.    Alibion comes to close this gap. They accelerate the development of therapeutics through early stages. Their efforts are focused on identifying promising novel therapeutics and pooling the necessary resources to drive these compounds out of the labs and into late-stage development.  They strive to improve patient outcomes worldwide by bringing innovative therapeutics closer to patients.",,10000,CHF,10064
Onward Therapeutics,https://www.crunchbase.com/organization/onward-therapeutics,"Biotechnology, Oncology, Therapeutics","Epalinges, Vaud, Switzerland",Onward Therapeutics is a development stage oncology company.,"209,164",,Active,2019-01-01,year,,,,,For Profit,https://www.onward-therapeutics.com,"Onward Therapeutics is a development-stage oncology company, focusing on the identification and development of innovative medicines for the treatment of cancer. The company, led by an experienced team in drug development, adopts a 'Buy and Build' business model of acquiring licenses for potential development candidates and investing in their partners with platform technologies.",,,,
Dimericon Therapeutics,https://www.crunchbase.com/organization/dimericon-therapeutics,"Biotechnology, Pharmaceutical, Therapeutics","Zürich, Zurich, Switzerland",Dimericon Therapeutics is a biotech company that focuses on exploring crosslinked helix dimers and templates for molecule development.,"216,346",,Active,2021-01-01,year,,,,,For Profit,,,Seed,,USD,
BUCHI Corporation,https://www.crunchbase.com/organization/buchi-corporation,Biotechnology,"Flawil, Sankt Gallen, Switzerland",BUCHI Corporation is a research company offering research and development services.,"217,732",$10M to $50M,Active,2000-01-01,year,,,,,For Profit,http://buchi.com,,,,,
Crisalix,https://www.crunchbase.com/organization/crisalix,"3D Technology, Artificial Intelligence (AI), Biotechnology, Cloud Computing, Cosmetic Surgery, Virtual Reality, Web Development","Lausanne, Vaud, Switzerland","Crisalix is the inventor of a 3D, web-based simulator for plastic surgery.","218,123",,Active,2008-01-01,year,,,,,For Profit,http://www.crisalix.com,"Crisalix aims to develop scientific technologies in the field of plastic and aesthetic surgery to improve surgeon-patient relationships. Thanks to its unique solution available on the Internet, Crisalix offers practitioners new consultation standards. Crisalix is the inventor of e-Stetix, the first web-based 3D preview technology for plastic surgery based on physical properties of the body. As a pioneer in its field, Crisalix has developed a system for reconstructing the patient's body in 3D from 2D images. Spin-off of internationally renowned academic R & D centers such as the Institute of Surgical Technology and Biomechanics (ISTB) of the University of Bern (Switzerland) and Ecole Polytechnique Federale de Lausanne (EPFL - Switzerland), Crisalix was initiated in 2006 with the support of CO-ME network (Computer Aided and Image Guided Medical Interventions) in Switzerland. In 2008, Crisalix started collaborating with ISTB, EPFL and the Department of Plastic and Reconstructive Surgery of the Inselspital Bern. In 2009 the Innovation Promotion Agency (CTI) Switzerland, decided to co-finance Crisalix for its unique technology and for being the pioneer in the field of surgery. In 2010, a third research center Crisalix was created in Barcelona.",,,,
