Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Ecostrat,https://www.crunchbase.com/organization/ecostrat,"Biotechnology, Energy, Renewable Energy","Toronto, Ontario, Canada","Ecostrat is a bio-energy, biochemical and biofuel initiatives in North America.","912,532",,Active,1997-01-01,day,,,,,For Profit,https://www.ecostrat.com,,,,,
TerraBioGen Technologies,https://www.crunchbase.com/organization/terrabiogen-technologies,"Agriculture, Biotechnology, Life Science, Product Research","Burnaby, British Columbia, Canada",TerraBioGen Technologies is an innovative agricultural biotechnology company that researches to increase yields in crops.,"912,839",,Active,1993-01-01,year,,,,,For Profit,http://terrabiogen.com/,,,,,
Fytokem Products,https://www.crunchbase.com/organization/fytokem-products,"Biotechnology, Pharmaceutical","Saskatoon, Saskatchewan, Canada",Fytokem Products Inc. is engaged in the discovery and commercialization of novel function-certified plant.,"922,416",,Closed,1994-01-01,year,2009-12-15,day,,none,For Profit,http://www.fytokem.com/,"Fytokem Products Inc. is engaged in the discovery and commercialization of novel function-certified plant-based substances—extracts, phytochemicals, and bioactive molecules for use as ingredients in personal care, nutraceutical, pharmaceutical, and bio-industrial products.",M&A,,,
CML HealthCare,https://www.crunchbase.com/organization/cml-healthcare,"Biotechnology, Health Care","Mississauga, Ontario, Canada","After 40 years CML Healthcare has become one of three leading community-based providers of laboratory testing services in Ontario, and the","931,610",,Closed,1970-01-01,day,2013-07-01,day,,none,For Profit,http://cmlhealthcare.com,"After 40 years CML Healthcare has become one of three leading community-based providers of laboratory testing services in Ontario, and the largest community based medical imaging service provider in Canada. We play a critical role in managing the health of millions of patients, and provide a vital service for referring physicians in the diagnosis, monitoring and treatment of disease. Through a network of 215 centers across the country we report on over 100,000 lab and imaging tests per day. With a focus on constant improvement we are continuously looking for great people to join our team. Follow our profile for updates on careers that may be a fit for you.",M&A,,,
BioNova,https://www.crunchbase.com/organization/bionova-b16e,Biotechnology,"Halifax, Nova Scotia, Canada",BioNova is a biotechnology company.,"936,803",,Active,1993-01-01,year,,,,,For Profit,https://bionova.ca,"BioNova is a biotechnology company. BioNova has accelerated the growth of its member companies. By hosting, networking, and educational events, and providing connections to potential funders and business resources, BioNova helps companies succeed.  While these companies commercialize life-changing research to improve health care, provide healthier food, and develop clean energy solutions, BioNova advocates on behalf of the sector.",,,,
SciMed Technologies,https://www.crunchbase.com/organization/scimed-technologies,"Analytics, Biotechnology, Product Research, Sales, Wellness","Edmonton, Alberta, Canada",SciMed Technologies is a biotech company that develops and commercialize the research and analytical products.,"995,628",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,http://www.scimedtechnologies.com,"SciMed Technologies is a developer of a diagnostic product development platform intended for the research, development, and commercialization of diagnostic and analytical products for the nutritional and clinical industries. The company's platform provides accurate and rapid point-of-need diagnostics in food safety and for nutritional deficiencies and diseases in human and animal health, enabling individuals to receive the right amount of vitamins and stay fit in life.",,,,
Algorithme Pharma,https://www.crunchbase.com/organization/algorithme-pharma,"Biotechnology, Health Care, Medical","Laval, Quebec, Canada",Algorithme Pharmais a clinical contract research organization.,"1,010,835",$10M to $50M,Active,1992-01-01,year,,,,,For Profit,http://www.algopharm.com,"Algorithme Pharma's clinical trial facilities include adaptive phase 1 and 2 clinical pharmacology units for the healthy normal participant and patient population studies, as well as capabilities for specialised assessments such as driving simulation and human abuse potential for large and small molecules. Their solutions include preclinical safety testing, proof of concept, bioanalysis, program management, medical writing, biostatistics, clinical monitoring, and data management, all customizable to specific sponsor requirements.",,,,
Convergent Bioscience,https://www.crunchbase.com/organization/convergent-bioscience,"Biotechnology, Medical","Toronto, Ontario, Canada",Convergent Bioscience is a Biotechnology company.,"1,037,008",,Closed,1995-01-01,year,2010-10-13,day,2010-10-13,day,For Profit,http://www.convergentbiosci.com,,M&A,,,
Veritas IRB,https://www.crunchbase.com/organization/veritas-irb,"Biotechnology, Consulting, Market Research, Risk Management","Kirkland, Quebec, Canada",Veritas IRB is a research center that offers research by ethics review and consulting services based on accredited standards in the market.,"1,047,993",$1M to $10M,Active,1996-01-01,year,,,,,For Profit,https://www.veritasirb.com,,,,,
Intrinsik,https://www.crunchbase.com/organization/intrinsik-5dcf,"Biotechnology, Consulting, Pharmaceutical","Mississauga, Ontario, Canada","Intrinsik engages in biotechnology consulting, pesticide ecological support, cosmetic safety, human health, and ecological risk assessment.","1,052,080",Less than $1M,Active,1985-01-01,year,,,,,For Profit,https://www.intrinsik.com,,,,,
Cells for Life,https://www.crunchbase.com/organization/cells-for-life,"Biotechnology, Health Care, Medical, Pharmaceutical","Toronto, Ontario, Canada",Families from across Canada have been using Cells for Life’s services for over a decade because we are a leader in cord blood banking.,"1,052,221",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,https://cellsforlife.com,"Cells for Life is one of the first cord blood companies in Canada. The company takes pride in the fact that Cells for Life was founded in 1997 by medical professionals and continues to be managed by a professional team of doctors, scientists and registered nurses. Their Medical Director, Obstetrician Dr. Michael Virro is supported by their clinical educators who have extensive experience in labour, delivery and pediatrics. In addition, Cells for Life has developed strong, long term relationships with hospitals, clinics, medical and birthing professionals across Canada to maintain quality throughout the entire process.  Since 1997, the company has stored over 36,000 cord blood units. Their bio repository (storage) is located in Toronto General Hospital. Medical research has shown that umbilical cord blood is a very valuable source of stem cells. Collection of blood from the umbilical cord at birth is a safe and easy procedure that offers parents a once in a lifetime opportunity to collect and preserve these unique cells in a cord blood storage bank. At Cells for Life, the staff is able to isolate and concentrate these stem cells and store them for their clients.  This technology provides an immediate supply of cord blood stem cells should a baby or a family member require a stem cell transplant. Families can choose to store their baby’s cord blood stem cells for their family to use in the future. The majority of umbilical cord blood samples stored in Canada are through private umbilical cord blood banks. Parents choose to store child’s umbilical cord blood to ensure future access and have immediate access to samples for treatment if needed.",,,,
Madrone Environmental Services,https://www.crunchbase.com/organization/madrone-environmental-services,"Agriculture, Biotechnology, Environmental Consulting","Duncan Bay, British Columbia, Canada","Madrone Environmental Services is an environmental consulting firm that provides biology, agrology, and earth sciences services.","1,056,313",$1M to $10M,Active,1988-01-01,year,,,,,For Profit,https://www.madrone.ca,,,,,
Anogen-Yes Biotech Laboratories,https://www.crunchbase.com/organization/anogen-yes-biotech-laboratories,"Biopharma, Biotechnology, Health Care, Pharmaceutical","Mississauga, Ontario, Canada",Anogen Yes Biotech Laboratories Ltd is a Canadian biopharmaceutical company.,"1,072,819",,Active,1989-01-01,day,,,,,For Profit,https://www.anogen.net/,,,,,
Viva Pharmacoutical,https://www.crunchbase.com/organization/viva-pharmacoutical,"Biotechnology, Health Care, Manufacturing, Medical, Pharmaceutical","Richmond, British Columbia, Canada",Viva Pharmaceutical is a manufacturer of pharmaceutical and natural health food products.,"1,074,953",$10M to $50M,Active,1994-04-01,month,,,,,For Profit,https://www.vivapharm.com,,,,,
Vancouver Prostate Centre,https://www.crunchbase.com/organization/vancouver-prostate-centre,"Biotechnology, Clinical Trials, Health Care, Life Science, Medical, Product Research","Vancouver, British Columbia, Canada",VPC is a outpatient clinic and in-house research center.,"1,076,186",$50M to $100M,Active,1998-01-01,year,,,,,For Profit,https://www.prostatecentre.com,"The Vancouver Prostate Centre is a comprehensive in-house research and outpatient clinic that also houses a substantial translational research group. VPC's mission is to promote the paradigm of team-driven translational health research to discover molecular mechanisms of cancer progression and therapeutic resistance and to use this information to develop new services and products that alleviate suffering, improve patient survival, and promote regional biotechnology growth.",,,,
GENEQ,https://www.crunchbase.com/organization/geneq,"Biotechnology, Building Material, Wholesale","Montréal, Quebec, Canada","GENEQ is a Canadian distributor of scientific instruments that covers environment, materials testing, biotechnology, and geomatics.","1,087,851",,Active,1972-01-01,year,,,,,For Profit,https://geneq.com,"GENEQ is a Canadian distributor of scientific instruments that covers environment, materials testing, biotechnology, and geomatics. It also provides products including water quality instruments, thermometers, GPS/GNSS systems (Sub-meter SXBlue Series), concrete compression machines, coating thickness gauges, microscopes, and electronic balances. GENEQ was established in 1972 and is headquartered in Montréal, Quebec, Canada.",,,,
