Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Immupeutics Medicine,https://www.crunchbase.com/organization/immupeutics-medicine,"Biotechnology, Medical","Beijing, Beijing, China",Immupeutics Medicine is a biomedical research company of tumor immunotherapy technology.,"51,335",,Active,2018-09-01,month,,,,,For Profit,https://www.immupeutics.com,"Immupeutics Medical Technology Co., Ltd. is a biomedical research technology company dedicated to the development and application of tumor immunotherapy technology. The company mainly involves the research and application of immunotherapy for many different types of tumors.",Seed,100000000,CNY,15454517
Baoling Bio,https://www.crunchbase.com/organization/baoling-bio,"Biopharma, Biotechnology, Medical, Pharmaceutical","Chengdu, Sichuan, China",Baoling Bio is a biomedical technology company engaged in innovative drug research and industrialization processes.,"51,511",,Active,2019-01-01,year,,,,,For Profit,http://www.zenitar.com.cn/,"Baoling Bio is an innovative drug research and development and industrialization service provider. The company's research and development pipeline covers the research and development of innovative drugs such as tumors (solid tumors and hematomas), autoimmune diseases, and cytokine storms caused by new coronavirus pneumonia.",Early Stage Venture,106500000,CNY,16785664
VivaVision Biotech,https://www.crunchbase.com/organization/vivavision-biotech,Biotechnology,"Shanghai, Shanghai, China",VivaVision Biotech is a clinical-stage R&D biopharmaceutical company that is developing novel medicines to treat topical diseases.,"51,731",$1M to $10M,Active,2016-01-01,day,,,,,For Profit,http://www.vivavisionbio.com/en/index.php?a=lists&catid=6,VivaVision Biotech is a clinical-stage R&D biopharmaceutical company that is developing novel medicines to treat topical diseases. VivaVision Biotech is dedicated to bringing new therapeutics to millions of patients suffering from chronic ocular or dermal inflammatory diseases.,Late Stage Venture,431000000,CNY,65398898
OriginCell,https://www.crunchbase.com/organization/origincell,"Biopharma, Biotechnology, Medical, Medical Device","Pudong, Shandong, China",OriginCell is a biomedical equipment enterprise that develops tumor immuno-therapy solutions.,"51,840",,Active,2014-01-01,year,,,,,For Profit,http://www.origincell-auto.com,"OriginCell is a biomedical equipment enterprise that develops tumor immuno-therapy solutions. It develops tumor therapies and cellular drugs through the use of the 10-phage display library, humanized antibody technology platform, and antibody discovery platform that enable their medical facilities to apply in cancer treatments. OriginCell was founded in 2014 and is headquartered in Shanghai, China.",Early Stage Venture,197077089,USD,197077089
XW Laboratories,https://www.crunchbase.com/organization/xw-laboratories,"Biotechnology, Health Care, Pharmaceutical","Wuhan, Hubei, China",XW Laboratories develops a portfolio of internally discovered product candidates for the potential treatment of neurological disorders.,"51,921",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.xwpharma.com/,"XW Laboratories is an Asia-Pacific biopharmaceutical company dedicated to discovering and developing transformational medicines that will markedly improve the quality of life in patients suffering from neurological disorders. Founded in 2014, XW Laboratories has developed 3 unique drug R&D platforms that not only allow us to improve upon existing medication through approaches such as prodrug and functional group switch, but also be at the forefront of medicinal technology in immunoneurology through the application of their mitochondria-targeting platform.",Late Stage Venture,57500000,USD,57500000
Enzymaster,https://www.crunchbase.com/organization/enzymaster,"Agriculture, Biopharma, Biotechnology, Chemical","Ningbo, Zhejiang, China",Enzymaster focuses on the development and commercialization of enzymes for the innovative and sustainable production of API intermediates.,"52,195",$1M to $10M,Active,2013-12-05,day,,,,,For Profit,https://www.enzymaster.com,"Enzymaster is a carbon-neutral intelligent manufacturing enterprise based on synthetic biology. It is dedicated to improving society and the environment, as well as making manufacturing more environmentally friendly and safer by developing and industrializing innovative enzyme catalysis and strain technologies.",Late Stage Venture,350000000,CNY,54749530
Shende Medical Equipment Technology,https://www.crunchbase.com/organization/shende-medical-equipment-technology,"Biotechnology, Health Care, Manufacturing, Medical, Medical Device","Shanghai, Shanghai, China",Shende Medical Equipment Technology is a medical technology company engaged in the development and production of high-end medical devices.,"52,267",,Active,2013-05-01,month,,,,,For Profit,http://www.shendehc.com,"Shende Medical is a non-invasive medical equipment developer. It adopts a new generation of MRI-guided phased focused ultrasound technology to provide users with a new non-invasive breast adenoma ultrasound diagnosis and treatment integrated system, and a new non-invasive bone tumor advanced pain relief ultrasound Therapeutic instrument and other products are used to treat diseases such as Parkinson's and brain tumors.",Late Stage Venture,400000000,CNY,58551274
Ocumension Therapeutics,https://www.crunchbase.com/organization/ocumension-therapeutics,"Biotechnology, Pharmaceutical, Therapeutics","Shanghai, Shanghai, China","Ocumension Therapeutics is a pharmaceutical platform dedicated to identifying, developing, and commercializing ophthalmic therapies.","52,638",,Active,2017-01-01,year,2020-07-10,day,,,For Profit,https://www.ocumension.com/en/,"Ocumension Therapeutics is a China-based ophthalmic pharmaceutical platform company dedicated to identifying, developing, and commercializing first- or best-in-class ophthalmic therapies. The company’s vision is to provide a world-class pharmaceutical total solution to address significant unmet ophthalmic medical needs in China. Since the inception, Ocumension Therapeutics has focused on building a platform integrating specialized capabilities in each major functionality involved in an ophthalmic drug's development cycle, from research and development, manufacturing to commercialization. Ocumension Therapeutics believes its platform positions it well to achieve leadership in China ophthalmology, with a first-mover advantage over future competitors.",IPO,200000000,USD,200000000
DIAGENS,https://www.crunchbase.com/organization/diagens,"Biotechnology, Health Care","Hangzhou, Zhejiang, China","DIAGENS is a Hangzhou-based biotechnology firm, providing in-vitro diagnostic (IVD) products and other medical equipment.","53,074",,Active,2014-01-01,year,,,,,For Profit,http://www.diagens.com/,"DIAGENS is a Hangzhou-based biotechnology firm, providing in-vitro diagnostic (IVD) products and other medical equipment.",Late Stage Venture,300000000,CNY,44404383
Regend Therapeutics,https://www.crunchbase.com/organization/regend-therapeutics,"Biotechnology, Health Care, Therapeutics","Suzhou, Jiangsu, China",Regend Therapeutics focuses on the human organ regenerative medicine business,"53,076",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://regend.cn/,"Regend Therapeutics focuses on the human organ regenerative medicine business and is a global leader in this field. Its core product REGEND001 cell preparation has been accepted by the State Food and Drug Administration and is the world's first autologous stem cell product for respiratory diseases. The company is also the first company in China to be registered by the National Health and Health Commission and the Food and Drug Administration, and is allowed to conduct clinical research on stem cells (Registration No.: CMR-20161214-1002). It is also the first batch of key research and development programs of the Ministry of Science and Technology. And companies that transform research topics. At present, the company has passed ISO9001:2008 quality management system certification, and the stem cell preparation has passed the China Metrology Accreditation (CMA), China Conformity Assessment Committee (CNAS) and IAF International Mutual Recognition. All clinical programs of Jimmy Suisheng are strictly in accordance with the regulations of the National Health Care Commission and the Food and Drug Administration, and are registered with the National Trial Global Database of the National Institutes of Health.",Early Stage Venture,100000000,CNY,15822034
WuXi Diagnostics,https://www.crunchbase.com/organization/wuxi-diagnostics,"Biotechnology, Health Care, Health Diagnostics, Medical, Medical Device","Shanghai, Shanghai, China",WuXi Diagnostics is the first enabling platform company in China to practice integrated diagnosis.,"53,367",,Active,2018-01-01,year,,,,,For Profit,https://www.wuxidiagnostics.com/,"WuXi Diagnostics builds an innovative model that enables diagnostic product innovation, generates clinical insights, and benefits the health of mankind through precision diagnosis and treatment.",Early Stage Venture,150000000,USD,150000000
