Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Mazecare,https://www.crunchbase.com/organization/mazecare,"Electronic Health Record (EHR), Health Care, Health Insurance, Hospital, Information Technology, InsurTech, Medical, Software","Singapore, Central Region, Singapore","Mazecare is a digital healthcare platform, capable of connecting the patient, the health provider, and the insurer.","241,224",Active,2020-01-01,year,,,,,For Profit,https://www.mazecare.com,"Mazecare is a digital healthcare platform capable of connecting the patient, the health provider, and the insurer. It covers the full patient journey from appointments, health services, and medical records to billing, claim adjudication and claim settlement. Mazecare’s ultimate goal is to dramatically reduce the cost of healthcare IT and health insurers, payers and TPAs operational costs, which in turn reduces insurance premiums allowing more people to be covered. Mazecare empowers clinics, hospitals, medical groups, insurers, and TPAs with customized, state-of-the-art management systems, patient portals, claim adjudication engines, data pipelines and integrations - with a powerful backend powered by APIs and cloud, hybrid, or on-premises infrastructure. Mazecare is a Healthcare IT Products and Services Company and builds a robust, feature-rich suite of products to deliver significant value to the stakeholders of the healthcare industry.",,,,
Speeki,https://www.crunchbase.com/organization/speeki,"Compliance, Software","Singapore, Central Region, Singapore",Speeki is an ESG platform that uses advanced technologies to improve compliance and business performance.,"243,996",Active,2020-01-01,year,,,,,For Profit,https://www.speeki.com/,,,,,
Kalibra,https://www.crunchbase.com/organization/kalibra-60fb,"Apps, Information Services, Information Technology, mHealth, Wellness","Singapore, Central Region, Singapore",Kalibra provides a wellness application for managing health journeys.,"245,000",Active,2020-01-01,year,,,,,For Profit,https://kalibra.ai,Kalibra provides a wellness application for managing health journeys.  The company's application increases health span and improves physical and mental health.,Seed,,USD,
Scentses and Co,https://www.crunchbase.com/organization/scentses-and-co,"E-Commerce, Fashion, Subscription Service","Singapore, Central Region, Singapore",Scentses + Co is a designer perfume subscription platform.,"247,235",Active,2020-01-01,year,,,,,For Profit,https://www.scentsesandco.com,Scentses + Co is on a mission to transform the way consumers experience designer fragrances. Currently SEA's 1st & Largest Designer Perfume Subscription that allows subscribers to switch different perfumes every month.,Seed,,USD,
Followchain,https://www.crunchbase.com/organization/followchain,"Digital Media, Media and Entertainment, Social Media, Social Network","Singapore, Central Region, Singapore","Followchain is a media company covering the latest social media tips, guides, and how-tos.","247,241",Active,2020-01-01,day,,,,,For Profit,https://www.followchain.org,"Followchain covers the latest social media tips, guides, and how-tos that you can trust—ranging from Instagram, Snapchat to TikTok help.",,,,
Tokenlon,https://www.crunchbase.com/organization/tokenlon,"Blockchain, Financial Exchanges, Mobile Apps","Singapore, Central Region, Singapore",Tokenlon is a decentralized exchange and payment settlement protocol.,"248,452",Active,2020-01-01,year,,,,,For Profit,https://tokenlon.im,"Tokenlon solves liquidity by aggregating multiple liquidity sources, including professional market makers off-chain and automatic market makers (such as Uniswap, Curve) on-chain, automatically selecting the trading venue for the user. The net fees collected by Tokenlon are used to buy back LON on the open market, and transferred to the treasury and staking reward pool.",,,,
Inery,https://www.crunchbase.com/organization/inery,"Blockchain, Cryptocurrency, Data Management, Database","Singapore, Central Region, Singapore",Inery is a Singapore-based decentralized data management and blockchain solution.,"248,521",Active,2020-01-01,year,,,,,For Profit,https://inery.io/,Inery is a Singapore-based decentralized data management and blockchain solution.,,,USD,
Ritestream,https://www.crunchbase.com/organization/ritestream,"Blockchain, Crowdfunding, Media and Entertainment, Mobile Apps","Singapore, Central Region, Singapore",Ritestream is the platform for the creation and monetization of film and tv NFTs created by allrites.,"251,149",Active,2020-01-01,year,,,,,For Profit,https://www.ritestream.io,,,,,
Bonfida,https://www.crunchbase.com/organization/bonfida,,"Singapore, Central Region, Singapore",Bonfida aim is to showcase what can be done on the performing blockchain.,"251,693",Active,2020-01-01,year,,,,,For Profit,https://bonfida.org,Home of the Solana Name Service,Seed,,USD,
Genedant,https://www.crunchbase.com/organization/genedant,,"Singapore, Central Region, Singapore",Genedant invests in emerging life science and technology which challenge the conventional thinking of what is possible.,"251,816",Active,2020-01-01,year,,,,,For Profit,https://genedant.com/,Genedant invests in emerging life science and technology which challenge the conventional thinking of what is possible.,,,,
OmniFlix Network,https://www.crunchbase.com/organization/omniflix-network,Web3,"Singapore, Central Region, Singapore","OmniFlix Network is a media, computer vision, Media & Entertainment, blockchain, web3, media ERP, media management, and media distribution.","255,884",Active,2020-01-01,year,,,,,For Profit,https://omniflix.network/,,,,,
GLITCH,https://www.crunchbase.com/organization/glitch-0b2b,"Blockchain, Cryptocurrency, Financial Services","Singapore, Central Region, Singapore",GLITCH is developing is a blockchain startup developing a super protocol purpose-built to facilitate trustless money markets.,"257,036",Active,2020-01-01,year,,,,,For Profit,https://glitch.finance/,GLITCH is developing a brand new blockchain dedicated to decentralized financial products and built with scaling and profit-sharing at its core.,Seed,,USD,
Nervotec,https://www.crunchbase.com/organization/nervotec,"Health Care, Health Diagnostics, InsurTech, Software, Wellness","Singapore, Central Region, Singapore","Nervotec is a digital health and AI company that advances contactless, remote, and predictive healthcare.","257,863",Active,2020-01-01,year,,,,,For Profit,https://nervotec.com,"Nervotec is a digital health and AI company that advances contactless, remote, and predictive healthcare. Nervotec envisions a way to remotely and effectively measure a person’s vital signs within a minute to provide an accurate wellness index. The company aims to help companies provide a safer work environment, and for telehealth and insurance service providers to provide better engagement and outcome predictions for their customers.",,,USD,
WhatIF Foods,https://www.crunchbase.com/organization/whatif-foods,,"Singapore, Central Region, Singapore",A planet-based food company founded on regenerative principles,"258,041",Active,2020-01-01,year,,,,,For Profit,https://whatif-foods.com/,WhatIF is a plant-based food and beverage company that offers high-protein noodles and plant-based milk made from bambara groundnut.,,,,
Ants Innovate,https://www.crunchbase.com/organization/ants-innovate,"Alternative Protein, Food and Beverage","Singapore, Central Region, Singapore",Ants Innovate produce fresh cuts of meat made from real animal cells with no animals harmed.,"258,078",Active,2020-01-01,year,,,,,For Profit,https://www.antsinnovate.com,"Ants Innovate's mission is to create meat cuts sustainably without animal sacrifice, providing everyone with a complete meat eating experience. If you want would contact them please contact them via email.",,,,
Dynasty Esports,https://www.crunchbase.com/organization/dynasty-esports,"Online Games, Software","Singapore, Central Region, Singapore","Dynasty Esports is a digital esports portal management platform that combines community, competition, player engagement, and monetization.","260,108",Active,2020-01-01,year,,,,,For Profit,http://www.dynasty-esports.com/,"Dynasty Esports is a digital esports portal management platform that combines community, competition, player engagement, and monetization. The company's EPM brings together the entire Gaming and Esports ecosystem into one single integrated platform. It is a tool for acquiring and retaining high-value users and customers at an extremely low cost while creating meaningful long-term value via multiple revenue-generating channels. For its partners, possessing a Dynasty EPM solution gives them the ability to harness multiple ecosystem functionalities as seen in platforms such as Twitch, Battlefy, Discord, and Steam, all under one roof, providing their customers with a hugely engaging single destination for all gaming and esports needs. Dynasty Esports was founded in 2020 in Singapore, Central Region.",,,,
