Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
TRÒN,https://www.crunchbase.com/organization/tròn-house,"E-Commerce, Film Production, Graphic Design, Product Design, Social Media Advertising, Video Advertising","Ho Chi Minh City, NA - Vietnam, Vietnam",We Create Visual Content That Speak For Your Brand,"641,437",Active,2015-01-01,year,,,,,For Profit,https://tronhouse.com/,"Tron House is a creative production house based in Viet Nam.  We are pioneers and the only production house in the market for providing full-service solutions in visual content and digital experience for every screen. We are always seeking to be creative, putting our hearts to what we are doing, to provide our clients the best and most innovative results.  WHAT WE DO E-COMMERCE PRODUCTION Product photography is one of the most important factors to push sales for e-commerce. ADVERTISING PHOTOGRAPHY A marketing that could speak and spread the message for its campaign ANIMATION, VIDEO & FILM PRODUCTION From scenes to life, From life to scenes STYLE GUIDE & BRAND CONSULTANCY Our job is to help your brand keep their awareness consistently and strongly.",,,,
Zinza Technology,https://www.crunchbase.com/organization/zinza-technology,"Artificial Intelligence (AI), Blockchain, Information Technology, Web Design, Web Development","Hanoi, NA - Vietnam, Vietnam","Zinza Technology offers mobile application & games developments, web design & development, AI and blockchain services.","641,565",Active,2016-06-01,month,,,,,For Profit,https://zinza.com.vn,,,,,
JobsGo,https://www.crunchbase.com/organization/jobsgo,"Apps, Human Resources, Information Technology","Ho Chi Minh City, NA - Vietnam, Vietnam",JobsGO is a mobile recruitment platform to help job seekers quickly and easily through the application of modern technologies.,"642,893",Active,2017-01-01,year,,,,,For Profit,https://jobsgo.vn/,"JobsGO is a mobile recruitment platform to help job seekers quickly and easily through the application of modern technologies. JobsGO pioneered the creation of a mobile job search platform for young people with an intelligent system that automatically suggests suitable jobs for each user and suggests suitable candidates for Each job of the employer is based on analyzing data on the job requirements and the experience, skills, education, location, and interests of each candidate.",Seed,,USD,
Dwarves Foundation,https://www.crunchbase.com/organization/dwarves-foundation,"Consulting, E-Commerce, Information Technology, Internet, Software","Ho Chi Minh City, NA - Vietnam, Vietnam","A software development firm based in Asia. Helping tech startups, entrepreneurs and makers build world-class products since 2013.","647,556",Active,2015-01-03,day,,,,,For Profit,https://dwarves.foundation/,"We are a small group of product engineers and startup veterans. We empower innovation by helping build & scale cloud software with Golang, K8s, React, Swift & Flutter. We have been doing Scrumban with Lean mindset for years. Our expertise ranges from cloud platform and e-commerce to financial and healthcare logistics routing system.",,,,
Edu2Review,https://www.crunchbase.com/organization/edu2review,"Education, Information Technology, Personal Development","Ho Chi Minh City, NA - Vietnam, Vietnam",Edu2Review - The first educational evaluation platform and bookings.,"647,831",Active,2015-01-01,year,,,,,For Profit,https://edu2review.com,"Edu2Review is the latest brand in the ecosystem of trusted brands of EBIV. Edu2Review's mission is to help millions of students, students and employees find the right place to study by referencing objective, multi-dimensional reviews from their predecessors. Edu2Review is operated and managed directly by EBIV JSC. EBIV is known as a pioneering technology company in Vietnam specializing in providing solutions for building and developing personal credit ratings and the Ebrand Index Value (EBIV). On 08.2016, EBIV has exceeded 632 projects nationwide and was honored with the STARTUP WHEEL 2016 QUALITY AWARD. ",,,USD,
LM Capital,https://www.crunchbase.com/organization/lm-capital,"Advice, Consulting, Financial Services","Ho Chi Minh City, NA - Vietnam, Vietnam",LM Capital is an investment and advisory firm that provides corporate and transaction advisory services.,"648,236",Active,2017-01-01,year,,,,,For Profit,https://www.lmcapital.vn,,,,,
Bao Chau Company,https://www.crunchbase.com/organization/karaokedep,"Architecture, Construction, Interior Design, Product Design","Ho Chi Minh City, NA - Vietnam, Vietnam",Bao Chau Company with a team of many years of experience in the field of construction design makes all kinds of beautiful Karaoke rooms.,"653,810",Active,2015-01-01,year,,,,,For Profit,https://baochauad.com,"Bao Chau Company with a team of many years of experience in the field of construction design makes all kinds of beautiful Karaoke rooms meet the increasing entertainment needs of people with the best and cheapest newspapers. Karaoke rooms are not just for singing but also a place for people to relax, drop themselves into colorful shimmer effects. With many years of experience in consulting karaoke room design, surely when you work in entertainment business, you are the owner of a cafe shop, bar owner, dance floor, karaoke room, important thing to collect. What is the attraction of customers to your service? The river is getting more and more so that the aesthetic needs of people are increasingly high, so that the Karaoke room can be of good quality but because Your karaoke room design is not really impressive and is of a special class, your store will be merged into other normal karaoke rooms. When you plan to make a family karaoke room, or to do business, you often wonder how much it costs. We would like to tell you a little bit of information. To be able to make a theater room, you have to do the rough first. Bao Chau ad only offers an estimated price for the soundproofing and interior decoration of the theater room. So to help you be more clear in choosing the right plan to make an investment decision for your karaoke room. Bao Chau ad gives a detailed cost estimate for building a complete room for you. After reading this article, you can imagine it all!",,,,
DigiPay,https://www.crunchbase.com/organization/digipay-77ea,Payments,"Ho Chi Minh City, NA - Vietnam, Vietnam",DigiPay is a front-office BPO services provider company.,"656,471",Active,2017-01-01,year,,,,,For Profit,https://digipaysolution.com,,,,,
Nami Exchange,https://www.crunchbase.com/organization/nami-exchange,"Cryptocurrency, Financial Services, Trading Platform","Hanoi, NA - Vietnam, Vietnam","Nami Exchange is a trading platform that focuses on crypocurrency trading, investment, and other financial services.","657,529",Active,2017-01-01,year,,,,,For Profit,https://nami.exchange,,,,,
Athena,https://www.crunchbase.com/organization/athena-0099,"Internet, SEO, Web Design","Ho Chi Minh City, NA - Vietnam, Vietnam","Athena specializes in designing tailor-made websites, optimized for SEO and different reading media.","665,392",Active,2015-01-01,year,,,,,For Profit,https://www.weareathena.com,,,,,
Ryviu,https://www.crunchbase.com/organization/ryviu,"Consumer Reviews, Mobile Apps, Software","Hanoi, NA - Vietnam, Vietnam","Ryviu offers visual product reviews, review exchange, and review email request services.","670,525",Active,2016-05-01,month,,,,,For Profit,https://www.ryviu.com,"Ryviu is a product review platform that showcases product reviews, questions, and answers, and drives sales. They provide exchange reviews and review widget services. They provide Shopify platform services.",,,,
Fourdozen,https://www.crunchbase.com/organization/fourdozen,"Advertising, Digital Marketing, Photography","Hanoi, NA - Vietnam, Vietnam",Fourdozen is a marketing agency that provides content creation and video production services.,"672,843",Active,2017-01-01,year,,,,,For Profit,https://fourdozen.com,"Fourdozen provides marketing services. They offer social media management, advertising, brand activation, communications, video production, photography, content creation, market research, and digital marketing services.",,,,
Horus Entertainment,https://www.crunchbase.com/organization/horus-entertainment,"Online Games, Video Games","Hanoi, NA - Vietnam, Vietnam",Horus Entertainment is a game developer based in Vietnam,"677,585",Active,2017-01-01,year,,,,,For Profit,http://horusent.com,,,,,
JT1 - IT Recruitment Agency,https://www.crunchbase.com/organization/jobtown,"Information Technology, Recruiting, Software","Ho Chi Minh City, NA - Vietnam, Vietnam","JT1, an agency with IT recruitment experts, is specializing in IT/Software Engineer recruitment and offshoring project","679,954",Active,2016-01-01,day,,,,,For Profit,http://www.jt1.vn,"LEADING TECH RECRUITMENT AGENCY JT1, an agency with IT recruitment experts, is specializing in IT/Software Engineer recruitment and offshoring project across Vietnam and South East Asia region Years of experience in sourcing and hiring Software Engineer, Project Manager, Technical Leaders, CTO...  Available for onshore/offshore/remote recruitment project regionally",,,,
XtayPro,https://www.crunchbase.com/organization/xtaypro,Travel,"Ho Chi Minh City, NA - Vietnam, Vietnam",Get it your way - Next-gen peer-to peer shipping and delivery service,"680,837",Active,2016-11-10,day,,,,,For Profit,https://www.xtaypro.com/,"XtayPro is a platform to connect international travelers with people at destination, who are in need of items or products not available locally, enabling the travelers to reduce travel cost while helping out others at destination, and making new friends in the process XtayPro is the innovative platform utilizing sharing economies and meeting the demand of local market and grant local people access to products that are not available or expensive in their country. XtayPro with our innovative platform is going to disrupt market, globally and locally and will further push the globalization of products by tapping into the huge unused space of travelers' suitcase. Our platform is for: 1. Xtayee around the world who want/need products/items from foreign countries. 2. Xtayers who want to save money while traveling We are based in Ho Chi Minh City, Vietnam and is expanding rapidly as the demand for products from oversea in Asia is huge.",,,,
