Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
hav.,https://www.crunchbase.com/organization/hav,"Fitness, Health Care, Wellness","Singapore, Central Region, Singapore",hav. is a rewards-based health-tech platform.,"123,025",Active,2021-01-01,year,,,,,For Profit,https://hav.life/,hav. is a rewards-based health-tech platform.,Seed,400000,USD,400000
Integrum Global,https://www.crunchbase.com/organization/integrum-global,"Artificial Intelligence (AI), Consulting","Singapore, Central Region, Singapore",Integrum is a software and AI engineering firm that creates platforms that incorporate Artificial Intelligence solutions.,"123,720",Active,2021-01-01,year,,,,,For Profit,https://integrum.global,Integrum is a software and AI engineering firm that creates platforms that incorporate Artificial Intelligence solutions. Integrum is to empower businesses of all sizes with the knowledge and tools needed to rapidly transform in this digital age.,Seed,1500000,SGD,1119069
Brixie Group,https://www.crunchbase.com/organization/brixie-group,,"Singapore, Central Region, Singapore",Brixie Group is a financial services platform that offers trading solutions.,"124,458",Active,2021-01-01,year,,,,,For Profit,https://brixiegroup.com/,"Brixie Group is a trading platform for digitalized real estate assets. Brixie Group is a fintech startup offering blockchain based investment solutions to real estate investors and crypto enthusiasts. They offer real estate crowdfunding, fund management, and digital asset management.",Seed,500000,USD,500000
Nex10 Labs,https://www.crunchbase.com/organization/nex10-labs,"Decentralized Finance (DeFi), Finance, Information Services, Information Technology","Singapore, Central Region, Singapore",Nex10 Labs build global intellectual property through decentralized finance and NFTs.,"124,472",Active,2021-01-01,year,,,,,For Profit,https://www.nex10.gg/,Nex10 Labs build global intellectual property through decentralized finance and NFTs.,,1000000,USD,1000000
Svested,https://www.crunchbase.com/organization/svested,"Advice, FinTech, Information Technology, Legal Tech, Software","Singapore, Central Region, Singapore","Svested provides a user-friendly, digital, and cloud-based platform for startups to manage their ESOP and CapTable, as well as ESOP advisory","124,497",Active,2021-01-01,year,,,,,For Profit,https://www.svested.com/,"At Svested, our vision is to supercharge growth, create wealth, and fulfill dreams through ESOP (Employee Stock Option Plan).  Svested provides a user-friendly, digital, and cloud-based platform for startups to manage their ESOP and equity (CapTable), as well as advisory for the planning and setting up of ESOP.",Seed,100000,AUD,77500
Teech.tv,https://www.crunchbase.com/organization/teech-tv,"EdTech, Education, Internet, Software","Singapore, Central Region, Singapore",The all-in-one live teaching platform,"124,989",Active,2021-01-01,year,,,,,For Profit,https://www.teech.tv,,Seed,400000,USD,400000
XCarnival,https://www.crunchbase.com/organization/xcarnival,"Cryptocurrency, Financial Services","Singapore, Central Region, Singapore",XCarnival operates as a crypto influencer.,"125,722",Active,2021-01-01,year,,,,,For Profit,https://xcarnival.fi/,"XCarnival operates as a crypto influencer. XCarnival is dedicated to constructing non-standard asset leasing, pawning, and lending companies.",Seed,2000000,USD,2000000
DareNFT,https://www.crunchbase.com/organization/darenft,Financial Services,"Singapore, Central Region, Singapore",DareNFT provides a cloud service of NFT and KYContent for any platforms.,"126,410",Active,2021-01-01,year,,,,,For Profit,https://webboxes.xyz/,DareNFT provides a cloud service of NFT and KYContent for any platforms.,Seed,2400000,USD,2400000
Bscexchange Finance,https://www.crunchbase.com/organization/bscexchange-finance,,"Singapore, Central Region, Singapore",BscExchange is a exchange platform for trading tokens.,"126,868",Active,2021-01-01,day,,,,,For Profit,https://bscexchange.finance/,Bscexchange Finance is a decentralized exchange platform built on the binance smart chain for trading any coin or token. It is utilized for binance's smart chain currency or token purchases. It can be used for lending and earn 60% annually.,Early Stage Venture,2500000,USD,2500000
KAKI Options,https://www.crunchbase.com/organization/kaki-options,"Blockchain, Cryptocurrency, Ethereum, Financial Services","Singapore, Central Region, Singapore","KAKI is a decentralized retail options protocol, deploys on Ethereum Layer 2 Arbitrum.","128,346",Active,2021-01-01,year,,,,,For Profit,https://www.kakifi.com,KAKI is a decentralized options protocol built on Arbitrum. Our mission is to lower the threshold of options and allow more retail traders to enjoy options.,Seed,1400000,USD,1400000
Ivory,https://www.crunchbase.com/organization/ivory-40c0,"Information Technology, Internet, Mobile Apps","Singapore, Central Region, Singapore",Ivory is a trust-tech platform supporting community engagement and open dialogue to benefit companies.,"131,351",Active,2021-01-01,year,,,,,For Profit,https://www.joinivory.com,Ivory is a trust-tech platform supporting community engagement and open dialogue to benefit companies. The company was founded in 2021 and is based in Singapore.,Seed,100000,USD,100000
Artichoke Capital,https://www.crunchbase.com/organization/artichoke-capital,"Blockchain, Consumer Applications, Cryptocurrency, Information Technology, Software, Web3","Singapore, Central Region, Singapore",Technology Venture Capital Firm,"132,303",Active,2021-01-01,year,,,,,For Profit,https://www.artichoke.capital,a technology venture capital firm supporting the next generation of founders advancing the development of web3,,,,
Terrascope,https://www.crunchbase.com/organization/terrascope-dc19,"Advice, Consulting, Information Technology, SaaS, Software","Singapore, Central Region, Singapore",Terrascope assists various companies in decarbonizing by providing SaaS management platforms and carbon measurement.,"132,370",Active,2021-01-01,year,,,,,For Profit,https://www.terrascope.com/,,,,,
Faba Food,https://www.crunchbase.com/organization/faba-food,"Food and Beverage, Food Delivery, Food Processing, Organic Food","Singapore, Central Region, Singapore",Faba is a meal platform that delivers ready meals made with nutrient-dense whole-plant ingredients.,"132,934",Active,2021-01-01,year,,,,,For Profit,https://fabafood.co,Faba is a meal platform that delivers ready meals made with nutrient-dense whole-plant ingredients.,Seed,100000,USD,100000
CrayonDAO,https://www.crunchbase.com/organization/crayondao,"Cryptocurrency, Financial Exchanges, Information Technology","Singapore, Central Region, Singapore",Crayon is a NFT-focused DAO-as-a-Service platform.,"134,051",Active,2021-01-01,year,,,,,For Profit,https://crayondao.com/,"Crayon provides NFT management services to facilitate community building, governance, and NFT management in DAOs.",Seed,300000,USD,300000
HyperLive Entertainment,https://www.crunchbase.com/organization/hyperlive-entertainment,Media and Entertainment,"Singapore, Central Region, Singapore",HyperLive TV is an entertainment and lifestyle platform.,"134,981",Active,2021-01-01,year,,,,,For Profit,https://www.hyperlive.tv,"HyperLive TV is an entertainment and lifestyle platform. HyperLive reinvents traditional one-way interactions by introducing LIVE interactive entertainment, music, lifestyle, and events in real-time. Anyone can broadcast or watch unique content anytime, anywhere.",Seed,70000,USD,70000
UnUniFi,https://www.crunchbase.com/organization/ununifi,"Bitcoin, Blockchain, Cryptocurrency, Financial Services, Smart Contracts","Singapore, Central Region, Singapore","UnUniFi is a VC-backed fast, open, interoperable smart contracts layer1 blockchain optimized for NFT-Fi (NFT + DeFi) infrastructure.","137,654",Active,2021-01-01,year,,,,,For Profit,https://ununifi.io,"UnUniFi is a VC-backed fast, open, interoperable smart contracts layer 1 blockchain optimized for NFT-Fi (NFT + DeFi) infrastructure.  UnUniFi provides the tools and features necessary to integrate DeFi functionality into any NFT ecosystem, with cross-chain products developed for both retail and institutional users.  Built using Cosmos sdk, UnUniFi provides the infrastructure to be the NFT-Fi Hub for Cosmos and beyond.",Seed,1500000,USD,1500000
SLAB,https://www.crunchbase.com/organization/slab-6cd5,"Gaming, Mobile, Software","Singapore, Central Region, Singapore",SLAB is a software platform that automated mobile game publishing.,"137,816",Active,2021-01-01,year,,,,,For Profit,https://slab.rocks,"SLAB is a software platform that automates the most tedious and manual processes in mobile games publishing. SLAB has built a fully automated end-to-end distribution workflow platform that optimizes the global distribution of mobile games and apps on a massive scale, resulting in a 10+x boost of installs. SLAB was founded by Anant and Sebastian in 2021.",Seed,100000,USD,100000
Inovata,https://www.crunchbase.com/organization/inovata,"E-Commerce, Retail, Supply Chain Management","Singapore, Central Region, Singapore",Inovata helps to boost the digital economy by bringing the offline retailers into the digital platform for free.,"140,513",Active,2021-01-01,year,,,,,For Profit,https://inovatain.com/,,Seed,250000,USD,250000
BlueThrone,https://www.crunchbase.com/organization/bluethrone,"Artificial Intelligence (AI), Information Technology, iOS, Mobile Apps","Singapore, Central Region, Singapore",App Appreciation Company,"143,731",Active,2021-01-01,year,,,,,For Profit,https://www.bluethrone.io,"BlueThrone is a technology-driven app appreciation company that acquires, operates and scale great iOS apps with proven market-fit. In 2022, XT hi-tech led a $6.5 seed for BlueThrone. Based out of Singapore, They are a team of digital growth experts that take their apps from 1 to 100 in the best niches on the AppStore through AI acquisition algorithms, big-data-based monetization, and creating killer content and features. In 3 simple steps, you can get your app the best deal: Apply on their website and tell them about the app. Allow their team to review the app metrics and prepare a sale proposal. Approve and sign the agreement and receive funds in your account in less than 24 hours. If you have a great app that is App Store driven, then we have a winner! Get in touch with them and receive your Fair, Fast and Safe exit within 21 days. Team members * Alon Waller - Co-founder & CEO * Dor Krubiner - Co-Founder, Co-CEO * Eli Malkiel - Co-founder & COO * Gabrielle Ariche - Head of Remote * Idan Waller - Co-founder & CMO * Caren Trono - VA * Dolev Korem Yecheskel - data analyst, algorithms & automation engineer * Vitaly Tarasiuk - Senior Backend Developer * Yosef Even-Zohar - Head of IT & Acquisition Advisor * Ronit Ena - Office manager & VAs team lead * Ido Holtsman - Sourcing Analyst * Vlad Chernatkin - Head of Data, Head of Mobile Marketing * Pietro Messineo - App Manager / Senior iOS Dev",Seed,,USD,
