Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Cosco Capital,https://www.crunchbase.com/organization/cosco-capital,"Consumer Goods, Grocery, Mineral, Oil and Gas","Manila, Manila, Philippines","Cosco Capital engages in the retail, real estate, liquor distribution, and oil and mineral exploration business.","529,368",Active,1988-01-19,day,1988-09-26,day,,,For Profit,https://www.coscocapital.com/,"Cosco Capital is a holding retail company with operations in oil and minerals, real estate, wine, and liquor distribution, and retail locations, and it is situated in the community. The company's grocery chain, which is run by its subsidiary Puregold Price Club, is where the majority of its income comes from. Together with its network of grocery stores, the company also operates a membership-based shopping club and distributes wine and spirits. Additionally, the corporation has the ability to lease land, buildings for commercial use, and storage facilities for its own operations and those of its clients. Exploration, development, and production of oil and gas reserves are carried out by its oil and mineral subsidiaries in the country.",IPO,,,
Federal Land,https://www.crunchbase.com/organization/federal-land,"Property Management, Real Estate","Makati, Manila, Philippines",Federal Land is a real estate agency.,"531,631",Active,1972-07-01,day,,,,,For Profit,https://federalland.ph/,,,,,
Merrymart,https://www.crunchbase.com/organization/merrymart-consumer-corp,"Consumer Goods, Delivery Service, E-Commerce","Pasay City, Pasay, Philippines",Merrymart is an online grocery delivery service and supermarket.,"537,595",Active,1950-01-01,year,2020-06-15,day,,,For Profit,http://www.merrymart.com.ph,"Merrymart is a grocery delivery service that provides consumers with an assortment of merchandise. They sell vegetables, fruits, and grocery items for consumers.",IPO,,,
Ionics EMS,https://www.crunchbase.com/organization/ionics-ems,"Electronics, Industrial Engineering, Manufacturing, Semiconductor","Calamba, Laguna, Philippines",Ionics EMS is an electronics design and manufacturing company.,"540,286",Active,1974-01-01,year,,,,,For Profit,https://www.ionics-ems.com,"Ionics EMS specializes in electronics design and manufacturing services. They perform critical design and manufacturing studies to ensure the products are suitable for high-volume manufacturing and have reliable field performance. They offer design, engineering, manufacturing, and logistics solutions. They work with various industries such as telecommunications, industrial, automotive, medical, consumer electronics, and computer peripherals.",,,,
"Right Goods Philippines, Inc. (RGPI)",https://www.crunchbase.com/organization/right-goods-philippines-inc-rgpi,"Consumer, Management Consulting","Pasig, Rizal, Philippines","Right Goods Philippines, Inc. is a distributor of Procter and Gamble that covers the eastern part of Metro Manila and Southern Tagalog.","543,963",Active,1984-01-01,year,,,,,For Profit,https://www.gamboagroup.ph/rgpi,,,,,
NIOA,https://www.crunchbase.com/organization/nioa,"Consulting, Government, Military","Australia, Isabela, Philippines","NIOA is Australia’s largest privately-owned supplier of arms and ammunition to the sporting & outdoor, law enforcement, & military markets.","544,513",Active,1973-01-01,year,,,,,For Profit,https://nioa.com.au,"NIOA is Australia’s largest privately-owned supplier of arms and ammunition to the sporting & outdoor, law enforcement, & military markets.",,,,
FPG Insurance,https://www.crunchbase.com/organization/fpg-insurance,"Auto Insurance, Commercial Insurance, Insurance","Makati, Manila, Philippines","FPG Insurance provides home, travel, auto, marine, and corporate insurance.","545,470",Active,1958-01-01,year,,,,,For Profit,https://ph.fpgins.com,,,,,
Cebu Oversea Hardware,https://www.crunchbase.com/organization/cebu-oversea-hardware,"Building Material, Hardware, Home Improvement, Manufacturing, Retail","Cebu, Cebu City, Philippines","Cebu Oversea Hardware is a home improvements manufacturing company that provide hardware items, steel product, and home decor products.","546,886",Active,1952-01-01,year,,,,,For Profit,http://cebuoversea.com/,,,,,
Philippine Science High School,https://www.crunchbase.com/organization/philippine-science-high-school,"E-Learning, Education, Training","Quezon, Quezon City, Philippines","Philippine Science High School, provides scholarship to students with high aptitude in science and mathematics.","547,021",Active,1964-01-01,year,,,,,For Profit,https://pshs.edu.ph,"The PSHS System offers an education that is humanistic in spirit, global in perspective, and patriotic in orientation.  It is based on a curriculum that emphasizes science and mathematics and the development of well-rounded individuals. The PSHS System prepares its students for careers in Science and Technology and contributes to nation building by helping the country attain a critical mass of professionals and leaders in Science and Technology",,,,
Cantilan Bank,https://www.crunchbase.com/organization/cantilan-bank,"Banking, Financial Services","Barcelona, Surigao del Sur, Philippines","Cantilan Bank, Inc. (CBI) is  known as the Rural Bank of Cantilan, Inc., was authorized by the then Central Bank of the Philippines.","548,162",Active,1980-05-30,day,,,,,For Profit,http://www.cantilanbank.com/,,,,,
Civil Service Commission,https://www.crunchbase.com/organization/civil-service-commission,"Archiving Service, Government, Service Industry","Quezon, Quezon City, Philippines",Civil Service Commission works for the welfare of public servants in the Philippines.,"550,449",Active,1987-01-01,year,,,,,For Profit,http://csc.gov.ph/#,,,,,
PSBank,https://www.crunchbase.com/organization/psbank,"Banking, Finance, Financial Services","Makati, Manila, Philippines","PSBank provides banking, investing, and other financial services.","552,998",Active,1960-01-01,year,,,,,For Profit,https://www.psbank.com.ph/,,,,,
Equitable Computer Services,https://www.crunchbase.com/organization/equitable-computer-services,"Apps, Computer, Hardware, Point of Sale, Software","Binondo, Manila, Philippines","Equitable Computer Services specializes in hardware, software, application and POS terminal services.","555,536",Active,1973-02-22,day,,,,,For Profit,https://equicom.com/,,,,,
Sky Freight,https://www.crunchbase.com/organization/sky-freight,"Freight Service, Logistics, Transportation, Warehousing","Parañaque, Rizal, Philippines","Sky Freight is a logistics company that provides logistics, freight management, warehousing, and distribution services.","555,994",Active,1966-01-01,year,,,,,For Profit,http://skyfreight.com.ph/,,,,,
Philweb Corporation,https://www.crunchbase.com/organization/philweb-corporation,Gambling,"Makati, Manila, Philippines",Philweb Corporation offers Internet gambling services.,"556,253",Active,1969-01-01,year,2012-01-06,day,,,For Profit,http://www.philweb.com.ph/,"The Philippines' first and largest internet company, by market capitalization.  PhilWeb provides technology services to the government agencies Philippine Amusement & Gaming Corporation (PAGCOR) and the Bureau of Internal Revenue (BIR).  PhilWeb runs the internet casino network for PAGCOR, and has expanded the network from 35 cafes in 2005 to over 125 in 2009. The company also runs Sports Betting kiosks for PAGCOR, with a game called Basketball Jackpot available in over 150 kiosks.  PhilWeb created Premyo Sa Resibo, a mobile text raffle offering a Php 1 million prize twice a month, for the BIR. Since 2006, over Php 115 million in prizes have been awarded and close to 150 million text raffle entries received.",IPO,,,
Alliance Packaging LTI Corp,https://www.crunchbase.com/organization/alliance-packaging-lti-corp,Packaging Services,"Biñan, Laguna, Philippines","A Trusted leader in the commercial printing and packaging solutions industry, delivering cost-effective, & reliable service to our partners","556,710",Active,1953-01-01,year,,,,,For Profit,https://www.alliancepackaginglti.com/our-company/,,,,,
First Balfour,https://www.crunchbase.com/organization/first-balfour,"Construction, Procurement, Project Management","Parañaque, Rizal, Philippines","First Balfour provides engineering, construction, and project management services.","560,373",Active,1969-11-28,day,,,,,For Profit,https://firstbalfour.com,,,,,
World Citi Medical Center,https://www.crunchbase.com/organization/world-citi-medical-center,"Health Care, Hospital, Medical","Quezon City, Quezon City, Philippines","World Citi Medical Center is a tertiary hospital that provides optimum, holistic healthcare and wellness services.","560,721",Active,1971-01-01,year,,,,,For Profit,https://www.worldcitimedicalcenter.com,,,,,
PTC,https://www.crunchbase.com/organization/ptc-f03d,"Marine Technology, Shipping, Training","Makati, Manila, Philippines","PTC specializes in crew management services for shipping, real estate, energy, hospitality and leisure, aviation and professional placement.","564,388",Active,1979-01-01,year,,,,,For Profit,https://ptc.com.ph,,,,,
Ark Travel Express,https://www.crunchbase.com/organization/ark-travel-express,"Adventure Travel, Travel, Travel Agency","Makati, Manila, Philippines",Ark Travel Express is a travel agency that offers travel services.,"565,164",Active,1986-01-01,year,,,,,For Profit,https://www.arktravelexpress.com,,,,,
RG Meditron,https://www.crunchbase.com/organization/rg-meditron,"Health Care, Medical Device, Sales","Quezon City, Quezon City, Philippines",RG Med is a supplier of medical devices.,"569,340",Active,1981-01-01,year,,,,,For Profit,https://rgmed.ph,"RG Med offers a variety of medical supplies. They provide medical products for various departments, such as cardiology, imaging, cardiovascular, neurology, and pulmonary. Their products include ultrasound machines, pressure-rated devices, intensive care brain monitors, and so on.",,,,
Team Pacific Corporation,https://www.crunchbase.com/organization/team-pacific-corporation,"Industrial Engineering, Manufacturing, Mechanical Engineering, Product Management, Semiconductor","Taguig, Rizal, Philippines",Team Pacific Corporation manufactures hermetic semiconductor packages and power modules along with product development and testing services.,"569,435",Active,1987-09-01,day,,,,,For Profit,http://www.teamglac.com/,,,,,
